Index,x,y,size,angle,response
1315,244.504,54.0704,1.8599,84.6753,0.00167372
1316,244.596,347.285,2.13707,58.6481,0.000642094
1317,244.596,347.285,2.13707,232.008,0.000642094
1318,244.972,214.922,3.80889,83.3698,0.00914147
1319,245.134,387.378,2.69821,184.501,0.000847199
1320,245.223,456.384,2.78827,151.585,0.000937747
1321,245.223,456.384,2.78827,208.755,0.000937747
1322,245.241,276.81,4.7422,231.409,0.0101077
1323,245.315,412.044,2.75932,120.862,0.000840178
1324,245.349,200.411,3.04954,188.115,0.0116479
1325,245.524,97.3992,2.4642,90.0581,0.00142183
1326,245.658,101.284,1.98235,81.5898,0.00149137
1327,245.696,120.498,1.98867,21.7445,0.00143885
1328,245.819,286.14,15.2036,53.3839,0.0228368
1329,245.935,263.871,10.4551,225.858,0.0101049
1330,246.077,208.69,3.83686,222.117,0.0181704
1331,246.112,180.648,2.41158,192.267,0.0106306
1332,246.115,248.311,2.41134,224.905,0.000959854
1333,246.462,311.219,5.2628,12.1408,0.0135312
1334,246.509,443.289,3.02827,297.279,0.00128208
1335,246.55,84.8231,2.50238,242.012,0.00227995
1336,246.739,356.158,4.87459,158.161,0.00121019
1337,247.009,475.64,2.50906,277.952,0.00441434
1338,247.025,239.197,5.46458,188.634,0.00193432
1339,247.087,109.513,3.05391,166.763,0.00187354
1340,247.087,109.513,3.05391,307.432,0.00187354
1341,247.488,407.263,2.63126,34.8817,0.000963269
1342,247.67,195.196,2.84444,316.156,0.0158782
1343,248.331,47.3764,2.58479,81.818,0.0022747
1344,248.446,390.161,2.5685,13.6621,0.00139917
1345,248.942,459.648,2.18538,8.49384,0.000585769
1346,248.969,410.92,2.20728,40.2089,0.00128865
1347,249.01,414.928,2.94786,22.9221,0.00106638
1348,249.583,106.51,1.90599,321.489,0.00112945
1349,250.043,378.315,2.53542,168.35,0.00117124
1350,250.274,441.358,2.01307,284.496,0.00104551
1351,250.295,56.3995,8.27706,80.5885,0.00449177
1352,250.62,451.624,2.14634,259.657,0.00102861
1353,250.641,101.235,1.9799,55.7311,0.00142321
1354,250.641,101.235,1.9799,87.5941,0.00142321
1355,250.641,101.235,1.9799,165.098,0.00142321
1356,250.698,181.501,3.91658,191.369,0.0410258
1357,250.739,393.954,2.59243,72.6118,0.00083571
1358,250.739,393.954,2.59243,131.352,0.00083571
1359,250.815,270.833,3.36123,227.961,0.00988846
1360,250.861,275.55,2.22955,29.5231,0.00229507
1361,250.953,425.635,2.10732,22.2041,0.00097236
1362,250.953,425.635,2.10732,299.563,0.00097236
1363,251.119,445.306,1.92632,282.344,0.00116001
1364,251.201,237.411,28.0139,218.36,0.0133391
1365,251.334,475.728,2.51232,268.909,0.00427855
1366,251.472,299.018,3.51019,91.1597,0.0137487
1367,251.497,279.608,4.10747,241.613,0.00366572
1368,251.816,206.198,3.78318,177.743,0.0222745
1369,251.954,388.512,2.54891,157.642,0.00138197
1370,251.957,168.564,3.25429,140.917,0.00979731
1371,252.474,230.718,4.03689,264.036,0.00157014
1372,252.597,189.852,6.21476,209.398,0.0260938
1373,252.788,159.012,3.54059,182.27,0.0172066
1374,253.108,73.6269,3.15413,76.8497,0.0019352
1375,253.876,260.451,4.08564,210.719,0.0114405
1376,254.066,331.818,4.27325,150.934,0.0203385
1377,254.085,197.791,2.69673,221.782,0.0118206
1378,254.1,415.573,3.0278,25.8974,0.0016327
1379,254.1,415.573,3.0278,55.8081,0.0016327
1380,254.149,427.683,2.20326,20.8942,0.00115497
1381,254.149,427.683,2.20326,246.139,0.00115497
1382,254.32,226.447,2.28286,14.2924,0.00137418
1383,254.391,122.18,2.65788,57.9123,0.00171993
1384,254.391,122.18,2.65788,189.101,0.00171993
1385,254.768,377.346,2.11315,233.463,0.000871861
1386,254.771,238.332,4.90252,192.851,0.0063442
1387,254.771,238.332,4.90252,284.66,0.0063442
1388,254.973,307.751,3.96441,155.789,0.0111955
1389,255.142,407.47,1.81174,91.7164,0.00099122
1390,255.353,305.726,2.69174,156.414,0.0119239
1391,255.365,457.503,2.06015,128.407,0.00113535
1392,255.365,457.503,2.06015,304.124,0.00113535
1393,255.593,212.309,3.94004,121.229,0.0137889
1394,255.593,475.878,2.62293,259.249,0.00356663
1395,255.739,254.505,2.8627,170.821,0.0101349
1396,255.739,254.505,2.8627,287.479,0.0101349
1397,256.075,383.02,2.10461,153.632,0.00129975
1398,256.094,86.5619,2.18878,259.784,0.00232761
1399,256.311,37.988,2.27059,170.886,0.00100433
1400,256.435,264.264,3.02249,217.82,0.00953254
1401,256.709,273.677,4.25298,222.936,0.00191793
1402,256.885,107.263,4.27513,358.037,0.00153389
1403,257.021,323.186,5.98886,172.329,0.0158551
1404,257.021,323.186,5.98886,299.337,0.0158551
1405,257.167,124.493,1.85304,52.4016,0.00146782
1406,257.388,454.509,2.21863,200.549,0.00158948
1407,257.388,454.509,2.21863,311.193,0.00158948
1408,257.891,446.68,1.94177,350.91,0.000880649
1409,257.951,441.056,1.83855,276.886,0.000826265
1410,258.078,210.295,1.89651,0.132942,0.00359179
1411,258.166,164.068,1.85603,19.2613,0.00354944
1412,258.29,207.986,1.89167,8.24886,0.00367038
1413,258.321,401.515,2.12604,150.41,0.00127443
1414,259.337,48.0244,2.23578,73.0545,0.00226852
1415,259.452,123.106,1.8199,336.828,0.00209592
1416,259.606,297.698,2.55608,338.623,0.00672574
1417,260.067,114.482,1.86122,136.117,0.00160189
1418,260.067,114.482,1.86122,359.692,0.00160189
1419,260.074,259.29,4.49414,284.399,0.0134385
1420,260.403,453.781,1.87085,202.361,0.000954131
1421,260.651,90.1131,8.47461,267.159,0.00232083
1422,261.319,476.49,2.49899,238.096,0.00204887
1423,261.347,195.705,2.69217,1.45763,0.000678356
1424,261.487,24.4604,2.36482,81.2844,0.00425262
1425,261.713,263.683,2.62429,47.9132,0.00231488
1426,261.871,90.3948,3.23004,267.536,0.00169844
1427,261.871,90.3948,3.23004,345.565,0.00169844
1428,262.067,436.466,5.27168,259.17,0.00090833
1429,262.076,335.681,5.22829,345.021,0.0117435
1430,262.239,120.514,2.33972,127.209,0.00220444
1431,262.239,120.514,2.33972,337.494,0.00220444
1432,262.437,112.891,2.0555,356.538,0.000912219
1433,262.447,205.203,18.9821,129.095,0.0137044
1434,262.447,205.203,18.9821,197.381,0.0137044
1435,262.452,238.207,3.7647,211.796,0.00956143
1436,262.654,305.51,2.6544,341.021,0.00746145
1437,262.725,369.664,3.96726,192.001,0.0116606
1438,262.857,62.1043,1.94534,83.1165,0.0026004
1439,262.922,130.752,4.45943,95.3651,0.00162911
1440,263.016,223.52,3.34131,135.623,0.0107924
1441,263.029,376.289,2.37111,141.941,0.00543937
1442,263.029,376.289,2.37111,178.932,0.00543937
1443,263.067,132.91,2.08037,195.379,0.00156975
1444,263.354,455.375,2.06068,335.334,0.000555158
1445,263.383,369.888,3.41106,180.018,0.0115266
1446,263.631,309.982,2.00556,346.299,0.00814638
1447,263.65,174.431,1.99925,353.347,0.00127653
1448,263.686,402.214,1.90169,175.642,0.000926828
1449,263.818,107.948,4.6608,2.24232,0.00173911
1450,263.818,107.948,4.6608,160.616,0.00173911
1451,263.826,45.7804,3.1944,79.9523,0.00283809
1452,263.967,36.9134,1.99442,24.4537,0.00123576
1453,264.362,146.684,2.13286,138.377,0.00113631
1454,264.668,428.303,4.74058,255.875,0.000669899
1455,264.779,83.8016,1.91132,252.674,0.00131835
1456,264.837,289.179,10.2587,40.9819,0.0210198
1457,264.837,289.179,10.2587,84.7645,0.0210198
1458,264.843,164.82,2.61643,40.1945,0.000795204
1459,264.843,164.82,2.61643,343.173,0.000795204
1460,264.872,150.155,4.74174,27.4128,0.000936648
1461,265.022,380.738,3.75289,138.396,0.0075505
1462,265.047,446.323,6.1975,290.986,0.000910983
1463,265.342,118.069,2.20861,130.693,0.0010343
1464,265.377,270.102,4.58315,231.866,0.0028461
1465,265.38,125.763,2.58438,101.777,0.00172014
1466,265.47,135.351,2.16954,201.058,0.00110263
1467,266.165,172.561,1.85913,358.689,0.00141715
1468,266.335,402.093,2.00549,359.971,0.00128215
1469,266.501,404.19,4.60203,30.2197,0.00119091
1470,266.501,404.19,4.60203,101.869,0.00119091
1471,266.701,26.04,1.92145,81.9941,0.00537454
1472,266.843,110.59,2.17194,165.198,0.0015053
1473,267.424,116.014,1.88191,143.638,0.000908847
1474,267.466,33.1381,1.92747,28.8277,0.00173274
1475,267.466,33.1381,1.92747,190.567,0.00173274
1476,267.636,357.168,2.68876,341.086,0.00875363
1477,267.726,297.6,1.87358,235.562,0.000705079
1478,267.785,241.325,5.11674,212.176,0.0323256
1479,267.829,216.581,2.28045,207.549,0.000995071
1480,267.829,216.581,2.28045,247.652,0.000995071
1481,267.829,216.581,2.28045,339.311,0.000995071
1482,267.935,322.908,3.14939,342.055,0.0108606
1483,268.038,211.427,2.72524,216.756,0.00224236
1484,268.16,223.12,3.85321,66.9553,0.014928
1485,268.347,149.907,2.58005,91.3499,0.000689342
1486,268.408,329.795,2.43123,30.1264,0.00902571
1487,268.76,194.626,2.58699,6.38947,0.00169186
1488,268.798,409.858,1.95034,6.94427,0.000841588
1489,268.822,205.418,2.01,359.08,0.000722562
1490,268.826,375.564,5.4616,126.962,0.0255666
1491,268.92,444.227,2.0284,281.287,0.000860542
1492,268.931,342.431,2.66571,339.704,0.000822196
1493,268.992,429.377,2.99646,222.497,0.000361717
1494,269.248,173.411,2.6328,3.55186,0.00122723
1495,269.563,404.638,1.83906,8.66478,0.000658843
1496,269.665,251.352,6.35901,207.509,0.0187563
1497,270.067,266.077,4.18149,228.127,0.00200026
1498,270.136,269.202,22.4296,59.5508,0.0196754
1499,270.28,108.257,3.65271,160.787,0.00240317
1500,270.318,214.819,1.91716,216.332,0.00141499
1501,270.4,184.482,2.48547,39.4453,0.00145905
1502,270.4,184.482,2.48547,211.554,0.00145905
1503,270.4,184.482,2.48547,320.159,0.00145905
1504,270.496,176.303,2.33835,140.18,0.00125663
1505,270.517,138.324,1.81581,70.6664,0.00138093
1506,270.615,35.9115,2.21628,36.1355,0.000899491
1507,270.715,436.187,2.30878,338.085,0.00103324
1508,270.932,162.293,2.14561,10.9467,0.00165191
1509,270.932,162.293,2.14561,69.3665,0.00165191
1510,271.067,72.026,1.90829,74.9272,0.00131645
1511,271.148,346.679,2.51545,338.277,0.00102961
1512,271.411,157.624,2.16604,186.842,0.00141531
1513,271.482,113.598,2.03604,3.12584,0.00121487
1514,271.982,166.694,2.65345,228.493,0.000937571
1515,271.994,130.539,2.21281,197.471,0.00181313
1516,272.344,149.619,1.99383,100.958,0.00120681
1517,272.488,104.925,2.03451,323.589,0.00185871
1518,272.523,193.957,2.48113,2.73529,0.00156871
1519,272.523,193.957,2.48113,182.524,0.00156871
1520,272.616,399.2,2.29816,81.9662,0.00117669
1521,272.951,328.212,2.03994,54.962,0.00731849
1522,272.951,328.212,2.03994,186.328,0.00731849
1523,273.096,188.251,1.88779,25.2746,0.0011307
1524,273.184,404.574,2.39905,12.8927,0.00145297
1525,273.199,86.9871,2.45514,262.035,0.00120851
1526,273.199,86.9871,2.45514,315.613,0.00120851
1527,273.421,395.996,1.94447,85.3024,0.000689356
1528,273.505,65.6258,2.12413,87.8819,0.00188165
1529,273.536,303.539,2.02677,54.9792,0.00130375
1530,273.666,306.774,2.23682,55.396,0.0014871
1531,273.929,31.5917,2.05666,65.5841,0.00118844
1532,274.164,416.849,2.09672,201.556,0.000668014
1533,274.241,164.93,1.9838,248.391,0.00102528
1534,274.271,425.391,5.53968,211.061,0.000750805
1535,274.443,114.165,2.22051,0.847206,0.00123334
1536,274.475,91.7877,3.75919,275.065,0.00160631
1537,274.476,145.701,2.74856,16.9385,0.0019217
1538,274.476,145.701,2.74856,95.6683,0.0019217
1539,274.6,368.092,6.57092,258.228,0.0173703
1540,274.619,132.45,2.39425,9.18701,0.00274008
1541,274.619,132.45,2.39425,193.678,0.00274008
1542,274.853,136.809,1.94644,2.31888,0.00221725
1543,274.864,157.618,2.2535,12.9594,0.00154801
1544,274.983,330.718,1.96106,59.645,0.00266797
1545,275.209,327.008,4.95192,72.8568,0.00749693
1546,275.209,327.008,4.95192,282.301,0.00749693
1547,275.209,327.008,4.95192,342.974,0.00749693
1548,275.272,168.154,2.45368,356.719,0.00153947
1549,275.399,45.2753,4.1002,78.7472,0.00300852
1550,275.519,98.3985,2.52564,1.47503,0.00296039
1551,275.519,98.3985,2.52564,185.827,0.00296039
1552,275.566,193.124,2.01919,180.278,0.00121499
1553,275.569,427.167,3.06069,326.023,0.000772184
1554,275.913,407.337,2.46576,187.902,0.00125237
1555,275.973,199.166,3.13947,7.32121,0.00157991
1556,276.051,103.383,2.31149,51.7603,0.00108334
1557,276.095,400.876,2.47144,132.212,0.00093497
1558,276.095,400.876,2.47144,168.313,0.00093497
1559,276.116,411.952,2.02955,117.471,0.00152862
1560,276.116,411.952,2.02955,302.89,0.00152862
1561,276.172,229.123,8.71462,85.1652,0.0232352
1562,276.172,229.123,8.71462,209.52,0.0232352
1563,276.463,192.377,3.24227,184.852,0.00125493
1564,276.525,260.717,3.56882,235.613,0.002656
1565,276.546,455.126,2.02983,224.816,0.00118048
1566,277.734,159.015,1.8331,9.94003,0.00158937
1567,277.797,442.041,2.93934,311.748,0.00148376
1568,277.935,340.025,2.60833,98.2271,0.000993911
1569,278.045,107.392,3.22009,13.7725,0.0010039
1570,278.045,107.392,3.22009,56.3858,0.0010039
1571,278.09,205.12,2.33245,279.77,0.00089701
1572,278.665,240.625,2.79718,207.231,0.0153897
1573,279.206,92.8924,2.50621,349.327,0.00105791
1574,279.327,451.601,2.50241,301.761,0.0013917
1575,279.565,52.5261,1.92477,74.821,0.00119884
1576,279.6,310.405,1.91362,21.9945,0.000614504
1577,279.879,198.752,2.12643,354.384,0.00121283
1578,279.906,86.9747,2.0202,270.899,0.00119206
1579,279.98,36.1668,2.28966,84.7922,0.00141621
1580,279.98,36.1668,2.28966,162.598,0.00141621
1581,280.011,424.131,2.66661,205.742,0.000817974
1582,280.027,416.65,5.22303,221.144,0.000591165
1583,280.101,463.539,2.20462,277.96,0.00162324
1584,280.101,463.539,2.20462,347.004,0.00162324
1585,280.326,351.06,4.33528,200.849,0.00163569
1586,280.326,351.06,4.33528,251.227,0.00163569
1587,280.403,68.6904,2.2483,71.4469,0.00168267
1588,280.718,352.866,1.89204,240.886,0.00150577
1589,280.73,134.036,4.04066,7.15702,0.00142071
1590,280.866,146.217,3.40181,15.7924,0.00131605
1591,280.907,73.5913,1.83408,70.5283,0.00227019
1592,281.017,90.0466,2.02619,300.643,0.00111849
1593,281.278,357.498,2.11326,223.727,0.00165284
1594,281.349,99.7506,2.45359,65.4699,0.00209128
1595,281.639,58.7264,2.49656,82.3911,0.00201335
1596,281.702,296.904,1.95388,51.5944,0.00110839
1597,281.809,169.03,1.84188,36.2912,0.000957747
1598,281.939,327.38,3.92257,358.699,0.00209265
1599,282.12,77.25,2.85415,80.8171,0.00344651
1600,282.12,77.25,2.85415,251.102,0.00344651
1601,282.214,125.82,6.94943,25.0766,0.00168607
1602,282.627,120.565,1.86752,44.7226,0.00133797
1603,282.627,120.565,1.86752,142.827,0.00133797
1604,282.66,277.905,6.14004,46.2879,0.0110192
1605,282.696,210.923,1.87501,17.219,0.000953146
1606,282.696,210.923,1.87501,210.179,0.000953146
1607,282.696,210.923,1.87501,335.99,0.000953146
1608,283.143,312.534,2.89407,41.9159,0.00065498
1609,283.143,312.534,2.89407,283.199,0.00065498
1610,283.584,163.964,2.39561,226.136,0.000905468
1611,283.612,195.763,2.61793,150.464,0.00155877
1612,283.612,195.763,2.61793,336.883,0.00155877
1613,283.791,386.824,5.42767,129.273,0.0114708
1614,283.924,83.2352,2.06503,252.367,0.00122389
1615,284.12,382.688,1.9911,17.6114,0.00277317
1616,284.332,205.397,1.84888,333.229,0.00123053
1617,284.395,103.55,2.46828,66.5415,0.0014655
1618,284.457,136.499,2.3212,199.571,0.0015126
1619,284.735,155.469,2.67919,9.688,0.00131
1620,284.859,447.195,2.66869,0.0118256,0.000848797
1621,284.968,405.965,1.8346,186.856,0.00109294
1622,284.968,405.965,1.8346,329.429,0.00109294
1623,284.979,51.2326,6.14254,80.1405,0.00312503
1624,284.99,202.614,1.93266,112.551,0.000848676
1625,284.99,202.614,1.93266,319.695,0.000848676
1626,285.4,437.655,6.20548,285.601,0.000803146
1627,285.698,149.083,2.20177,24.7261,0.00150498
1628,285.698,149.083,2.20177,171.107,0.00150498
1629,285.784,210.838,1.94809,359.411,0.00126277
1630,285.925,61.0678,3.048,84.7119,0.00222529
1631,286.053,130.133,2.1309,175.303,0.00189432
1632,286.067,91.443,2.4919,112.994,0.000865494
1633,286.067,91.443,2.4919,272.695,0.000865494
1634,286.067,91.443,2.4919,341.987,0.000865494
1635,286.112,125.582,2.76674,108.336,0.00149044
1636,286.477,432.61,2.06359,40.1182,0.000984189
1637,286.5,219.881,2.93287,341.785,0.00148581
1638,286.504,33.9507,2.48498,118.763,0.000947076
1639,286.743,421.698,3.21781,208.279,0.00167724
1640,286.853,71.5283,2.26962,76.5661,0.00179248
1641,286.853,71.5283,2.26962,169.7,0.00179248
1642,286.854,95.2511,2.1033,130.654,0.00151521
1643,286.863,351.809,2.99495,354.122,0.00162054
1644,286.875,192.912,2.65853,182.11,0.00107523
1645,286.875,192.912,2.65853,329.912,0.00107523
1646,286.916,403.55,1.92239,142.572,0.000699651
1647,286.974,327.462,2.2929,27.8586,0.000909718
1648,286.979,207.005,1.92185,0.8255,0.00107711
1649,287.032,106.128,2.08257,162.82,0.00114653
1650,287.206,199.613,2.48426,32.1667,0.00111693
1651,287.206,199.613,2.48426,161.676,0.00111693
1652,287.244,300.746,9.49309,114.577,0.00847826
1653,287.518,248,5.97158,230.919,0.00319009
1654,287.615,380.041,19.9086,138.409,0.0223989
1655,287.615,380.041,19.9086,241.859,0.0223989
1656,287.871,429.357,2.03268,212.139,0.000793326
1657,288.274,386.201,2.32588,258.259,0.000757752
1658,288.274,386.201,2.32588,354.4,0.000757752
1659,288.294,86.4924,7.45287,263.678,0.00213523
1660,288.349,118.189,4.69367,32,0.00234203
1661,288.43,310.64,2.55172,293.647,0.000837016
1662,288.449,324.406,4.08753,345.786,0.00123694
1663,288.477,151.835,2.40141,21.2703,0.00167126
1664,288.603,80.4596,2.09613,245.551,0.00196921
1665,288.603,80.4596,2.09613,297.735,0.00196921
1666,288.619,210.191,2.09153,357.915,0.00117537
1667,289.024,134.646,2.9181,44.5227,0.000761662
1668,289.024,134.646,2.9181,90.325,0.000761662
1669,289.052,334.318,4.76012,4.59534,0.000837701
1670,289.108,434.696,2.77281,47.9941,0.000959269
1671,289.45,105.419,4.47568,2.09438,0.00164849
1672,289.866,145.948,2.02897,356.18,0.00081314
1673,290.553,206.541,3.15418,99.9335,0.00190204
1674,290.553,206.541,3.15418,353.31,0.00190204
1675,290.573,90.7002,1.84522,30.3455,0.00122203
1676,290.579,252.477,2.41408,220.872,0.00244269
1677,291.317,201.594,2.56869,97.9302,0.00170557
1678,291.348,178.204,5.21714,353.537,0.0013992
1679,291.366,191.953,2.83798,7.67395,0.00183001
1680,291.42,130.477,2.53768,43.4714,0.0017414
1681,291.51,168.895,5.23003,350.065,0.000676155
1682,292.082,215.859,1.84099,94.8399,0.00160151
1683,292.179,110.419,2.06975,13.9412,0.000935283
1684,292.664,140.372,3.0603,96.7598,0.00152366
1685,292.705,92.4817,2.20669,28.6481,0.00199627
1686,292.795,72.3736,2.99536,73.0019,0.00187291
1687,292.946,51.1331,1.9274,87.9239,0.00223702
1688,293.013,212.141,3.75888,27.6056,0.00143043
1689,293.013,212.141,3.75888,351.07,0.00143043
1690,293.082,101.159,3.85523,0.173187,0.00113841
1691,293.407,33.9792,1.92463,26.2555,0.00219207
1692,293.412,447.405,2.17609,9.34551,0.001102
1693,293.57,382.954,2.00044,126.505,0.00160091
1694,293.684,328.182,40.8514,218.553,0.0227666
1695,293.836,43.2869,3.93578,79.4018,0.00278094
1696,293.947,288.996,3.4005,328.839,0.00400695
1697,293.968,54.1078,1.83795,84.3173,0.00139425
1698,293.972,116.92,2.73242,21.2488,0.00140248
1699,294.035,126.305,2.75769,43.377,0.00199123
1700,294.035,126.305,2.75769,209.3,0.00199123
1701,294.096,153.343,1.83685,1.95698,0.00143078
1702,294.437,29.5464,2.88332,78.0471,0.000778602
1703,294.564,77.3563,4.70304,78.1853,0.00284392
1704,294.564,77.3563,4.70304,283.894,0.00284392
1705,294.603,188.444,1.97768,35.8688,0.00119949
1706,294.603,188.444,1.97768,353.985,0.00119949
1707,294.808,390.029,2.58513,207.878,0.00175514
1708,294.808,390.029,2.58513,323.887,0.00175514
1709,294.987,280.699,3.86682,40.3439,0.00126955
1710,295.015,223.303,2.61107,21.3665,0.00131008
1711,295.015,223.303,2.61107,198.656,0.00131008
1712,295.143,248.951,3.43646,229.002,0.00271844
1713,295.17,105.152,2.80859,357.944,0.00176479
1714,295.244,132.302,2.4573,41.3532,0.00131369
1715,295.792,50.5459,6.90825,79.9315,0.00291136
1716,295.998,192.293,3.29118,7.69539,0.00184563
1717,296.238,296.428,4.41119,129.391,0.010198
1718,296.512,447.635,2.28473,9.3716,0.000802139
1719,296.544,354.376,1.88286,206.406,0.000953196
1720,296.544,354.376,1.88286,291.384,0.000953196
1721,296.666,152.569,1.86414,353.854,0.00151108
1722,296.751,422.565,2.62083,158.945,0.00100068
1723,297.071,236.727,2.44878,331.434,0.000970248
1724,297.166,273.373,1.93027,20.1355,0.000982496
1725,297.219,433.497,2.65101,331.951,0.00115386
1726,297.242,147.443,2.06128,205.562,0.00152995
1727,297.273,119.346,2.7139,81.6472,0.00123329
1728,297.326,209.905,2.22964,335.929,0.0013261
1729,298.24,113.475,2.4476,61.4833,0.00081922
1730,298.514,160.555,2.16606,9.94747,0.00101326
1731,299.089,381.434,2.51947,163.023,0.00112335
1732,299.352,391.468,3.05745,30.5472,0.00226441
1733,299.352,391.468,3.05745,260.832,0.00226441
1734,299.371,382.859,2.01252,158.487,0.00113851
1735,299.512,130.942,2.06521,148.942,0.00108809
1736,299.512,130.942,2.06521,192.255,0.00108809
1737,299.545,277.462,5.00089,29.5027,0.00128546
1738,299.624,170.892,5.8369,351.076,0.00101871
1739,299.67,167.331,3.10685,350.022,0.00124505
1740,300.191,149.531,3.07379,198.642,0.0014413
1741,300.324,139.768,1.89278,73.292,0.000778419
1742,300.386,386.844,2.63763,269.23,0.0020401
1743,300.535,33.1457,1.96151,97.4525,0.00179384
1744,300.63,195.277,2.36467,340.378,0.00137689
1745,300.66,86.3694,1.86357,259.286,0.00145448
1746,300.665,330.088,2.74786,233.4,0.00128704
1747,300.665,330.088,2.74786,328.968,0.00128704
1748,300.755,466.265,2.33489,297.575,0.00120094
1749,300.995,215.537,53.6992,41.0177,0.0154424
1750,301.112,319.272,3.26626,170.557,0.00111614
1751,301.112,319.272,3.26626,233.721,0.00111614
1752,301.112,319.272,3.26626,320.633,0.00111614
1753,301.259,453.206,1.9853,318.099,0.00131294
1754,301.444,118.421,1.8579,338.447,0.00101943
1755,301.533,22.4539,2.34285,84.953,0.00615946
1756,301.61,158.421,2.19111,9.2749,0.00163326
1757,301.656,271.613,1.88828,14.7717,0.00139747
1758,301.656,271.613,1.88828,181.774,0.00139747
1759,301.656,271.613,1.88828,345.931,0.00139747
1760,301.704,235.375,5.36182,229.543,0.00363913
1761,301.786,312.452,7.77905,135.742,0.00825607
1762,301.807,407.337,4.50037,143.593,0.0129142
1763,301.831,398.093,2.97305,29.4664,0.00149412
1764,301.831,398.093,2.97305,146.224,0.00149412
1765,301.989,220.176,3.33805,42.7188,0.000985386
1766,302.103,100.272,2.35429,22.0556,0.0010816
1767,302.103,100.272,2.35429,77.3205,0.0010816
1768,302.224,302.037,4.32384,131.513,0.0114327
1769,302.462,311.94,6.84321,135.634,0.00827685
1770,302.521,28.65,3.08132,74.7398,0.00162738
1771,302.856,382.337,2.5698,351.629,0.0027847
1772,302.975,165.572,2.15161,151.53,0.00163043
1773,302.975,165.572,2.15161,340.379,0.00163043
1774,303.028,132.848,3.61839,28.5022,0.00159146
1775,303.488,143.587,1.84144,86.785,0.000733083
1776,303.562,194.229,1.99008,344.484,0.00166993
1777,303.857,171.797,2.68412,113.406,0.0007367
1778,303.857,171.797,2.68412,279.221,0.0007367
1779,303.896,63.0465,1.85695,83.3143,0.000612274
1780,303.915,402.885,2.67962,332.052,0.0019243
1781,304.046,229.998,1.88145,81.1621,0.000765213
1782,304.576,140.963,1.90083,345.832,0.000831782
1783,304.605,224.896,2.24517,34.5065,0.00137946
1784,304.619,326.632,2.03486,78.1402,0.000931867
1785,304.714,297.9,3.05262,313.449,0.00327768
1786,304.773,86.6836,6.78307,262.035,0.00116016
1787,304.845,181.304,6.0487,35.4594,0.00113708
1788,305.282,159.831,2.89905,0.668907,0.00103016
1789,305.418,271.076,3.30779,38.0587,0.00191529
1790,305.473,184.061,3.08971,18.3197,0.00125027
1791,305.542,189.107,1.95595,147.946,0.000724396
1792,305.575,74.06,2.19106,235.362,0.00132343
1793,305.792,150.212,1.93795,8.88966,0.0013839
1794,305.844,408.092,2.09907,349.425,0.00246918
1795,305.948,375.608,2.16185,20.3684,0.00131786
1796,306.26,393.147,2.40333,332.908,0.00129727
1797,306.35,196.364,2.45114,348.745,0.00126759
1798,306.37,262.469,1.83813,42.1267,0.000582325
1799,306.417,463.35,2.09405,9.2926,0.00136349
1800,306.448,85.6196,3.55991,254.298,0.00100621
1801,306.551,456.198,1.98435,306.902,0.00140521
1802,306.912,93.8438,2.3175,6.19087,0.00155407
1803,306.912,93.8438,2.3175,42.4998,0.00155407
1804,306.912,93.8438,2.3175,145.336,0.00155407
1805,306.912,93.8438,2.3175,185.671,0.00155407
1806,307.03,126.132,3.78056,38.6103,0.00105243
1807,307.245,126.679,3.08007,44.918,0.00107514
1808,307.474,99.3385,2.27014,147.207,0.00107446
1809,307.866,75.9806,2.01429,57.4501,0.00136426
1810,307.866,75.9806,2.01429,250.857,0.00136426
1811,307.992,241.564,2.31788,197.06,0.0010937
1812,308.016,225.419,7.80104,191.774,0.00422402
1813,308.061,438.988,1.80355,185.75,0.000638039
1814,308.061,438.988,1.80355,241.34,0.000638039
1815,308.165,276.064,4.05693,33.0377,0.00177051
1816,308.5,62.001,2.36579,80.5702,0.00110252
1817,308.599,370.462,2.35699,9.14154,0.00153106
1818,308.631,108.006,1.82722,10.881,0.00192571
1819,308.963,70.6362,2.21326,189.266,0.00132137
1820,308.963,70.6362,2.21326,344.749,0.00132137
1821,309.082,135.934,5.40818,30.7014,0.00105807
1822,309.186,382.142,6.06553,15.971,0.00192425
1823,309.557,155.909,2.15529,13.3177,0.00100513
1824,309.629,29.0099,1.80752,107.926,0.000813997
1825,309.666,405.03,4.12874,150.386,0.00145062
1826,309.818,91.5815,2.47665,303.1,0.00114667
1827,309.818,91.5815,2.47665,350.306,0.00114667
1828,309.853,455.469,2.11862,199.879,0.00127019
1829,309.853,455.469,2.11862,251.185,0.00127019
1830,309.853,455.469,2.11862,333.859,0.00127019
1831,310.058,309.987,3.85095,139.556,0.0112928
1832,310.614,327.046,2.71427,151.91,0.00139093
1833,310.729,98.4444,2.49187,149.508,0.00190509
1834,310.758,159.093,4.36188,195.924,0.00166911
1835,310.758,159.093,4.36188,359.804,0.00166911
1836,310.88,57.2292,2.71162,83.4485,0.00252331
1837,310.943,115.986,2.46077,64.6561,0.00110328
1838,311.114,415.433,2.53066,153.061,0.00180091
1839,311.115,49.9397,6.11857,79.4326,0.00455818
1840,311.315,173.446,5.38647,314.897,0.000788937
1841,311.453,180.307,2.44801,9.00105,0.00104572
1842,311.453,180.307,2.44801,86.4711,0.00104572
